TPDEL	TPFIL1	TPCONO	TPPROD	TPDESC	TPSTCC	TPIND8	TPFIL2	TPPLGR	TPPLCL	TPPLGH	TPPLCH	TPPRGP	TPTOCO	TPCOL	TPICOL	TPSHDS	TPPRCL	TPFIL3	TPSMSG	TPGRAV	TPINGP	TPSGLN	TPABDS	TPSELL	TPFIL4	TPALTD	TPTISQ	TPFIL5	TPVCFC	TPFLCD	TPRPSL	TPDTTM	TPSPRT	TPIRSC	TPOWNB	TPFIL7
 	      	10	8004	MICHIGAN CRUDE                	        	0	 	0	0	               	          	KA	0	0	0	                              	Z10	 	 	31.9	A1	13000000	MI CRUDE  	N	  	MICHIGAN CRUDE      	0	                                                                  	  	Y	 	20130903134622	   	001	 	                                                                                                                                                                                                                                              
 	      	10	8005	ERGON EXCHANGE CRUDE          	        	0	 	0	0	               	          	KA	0	0	0	                              	Z10	 	 	31.9	A1	13000000	ERGONEXCHG	N	  	                    	0	                                                                  	  	Y	 	0	   	001	 	                                                                                                                                                                                                                                              
 	      	10	8098	ENGINE OIL SAE 15W40 (CK-4)   	        	20220406	 	0	0	               	          	K4	0	0	0	PETROLEUM LUBRICATING OIL     	M07	 	 	29.9	L1	13138098	SAE 15W40 	Y	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8100	#1 HEATING OIL DYED RED&YELLOW	        	20180827	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	47.4	C2	13138100	#1 HEAT-DY	Y	  	                    	0	                                                                  	JF	Y	 	0	227	226	 	                                                                                                                                                                                                                                              
 	      	10	8101	#1 NRLM DIESEL S-5000 DYED    	        	20180827	 	0	0	               	1 FUEL OIL	K2	0	0	0	                              	D10	 	K	47.4	C2	13138101	#1FUEL-DY 	Y	  	                    	0	                                                                  	JF	Y	 	0	227	226	 	                                                                                                                                                                                                                                              
 	      	10	8102	#1 ONROAD DIESEL S-500 UNDYED 	        	20180827	 	0	0	               	1 FUEL OIL	K2	0	0	0	                              	D10	 	 	47.2	C1	13138102	#1FUEL-UND	Y	  	                    	0	                                                                  	FO	Y	 	0	160	161	 	                                                                                                                                                                                                                                              
 	      	10	8103	#2 ONROAD DIESEL S-500 UNDYED 	4914166 	20180827	 	0	0	               	2 FUEL OIL	K2	25	0	0	                              	D10	 	 	43.8	C1	13138103	#2FUEL-UND	Y	  	                    	300	                                                                  	FO	Y	 	0	160	167	 	                                                                                                                                                                                                                                              
 	      	10	8104	#2 DIESEL S-5000 DYED         	4914166 	20180827	 	0	0	               	BOILER    	K2	0	0	0	                              	D10	 	D	44.4	C1	13138104	#2 DYED   	Y	  	                    	400	                                                                  	FO	Y	 	0	227	226	 	                                                                                                                                                                                                                                              
 	      	10	8105	HEATING OIL DYED RED&YELLOW   	        	20230825	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	42.8	C2	13138105	HEAT OIL  	Y	  	                    	0	                                                                  	FO	Y	 	0	227	226	 	                                                                                                                                                                                                                                              
 	      	10	8106	#2 NRLM DIESEL S-500 DYED     	4914166 	20180827	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	44.4	C1	13138106	#2FUEL-DYE	Y	  	                    	0	                                                                  	FO	Y	 	0	227	227	 	                                                                                                                                                                                                                                              
 	      	10	8115	#1 ONROAD DIESEL S15 B2 UNDYED	        	20230825	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	47.4	C1	13138115	#1 S-15 B2	Y	  	                    	0	                                                                  	FO	Y	 	0	170	B02	 	                                                                                                                                                                                                                                              
 	      	10	8120	#1 NRLM DIESEL S-15 DYED      	        	20230825	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	47.4	C1	13138120	#1 S15 RED	Y	  	                    	0	                                                                  	FO	Y	 	0	227	227	 	                                                                                                                                                                                                                                              
 	      	10	8125	#1 HEATING OIL S-15 DYED      	        	20230825	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	47.4	C2	13138125	#1S15HTOIL	Y	  	                    	0	                                                                  	JF	Y	 	0	227	226	 	                                                                                                                                                                                                                                              
 	      	10	8130	#2 ONROAD DIESEL S-500 B2 UNDY	        	20180827	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	44.4	C1	13138130	#2 S-500B2	Y	  	                    	0	                                                                  	FO	Y	 	0	160	B02	 	                                                                                                                                                                                                                                              
 	      	10	8135	#2 ONROAD DIESEL S15 B2 UNDYED	        	0	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	42.3	C1	13138135	#2 S-15 B2	Y	  	                    	0	                                                                  	FO	Y	 	0	160	B02	 	                                                                                                                                                                                                                                              
 	      	10	8136	#2 ONROAD DIESEL S15 B5 UNDYED	        	20230825	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	42.5	C1	13138136	#2S15B5UND	Y	  	                    	0	                                                                  	FO	Y	 	0	170	B05	 	                                                                                                                                                                                                                                              
 	      	10	8140	#2 NRLM DIESEL S500 DYED      	4914166 	20180827	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	44.4	C1	13138140	NO.2 RED  	Y	  	                    	0	                                                                  	FO	Y	 	0	227	227	 	                                                                                                                                                                                                                                              
 	      	10	8150	GR#2 DIESEL S-500 DYED (L-M)  	4914166 	20180827	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	30.0	C1	13138150	NO.2 LM   	Y	  	#2 LOCOMOTIVE-MARINE	0	                                                                  	FO	Y	 	0	227	227	 	                                                                                                                                                                                                                                              
 	      	10	8165	#1 ONROAD DIESEL S15 UNDYED   	        	20230825	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	47.3	C1	13138165	NO.1 S-15 	Y	  	                    	100	                                                                  	FO	Y	 	0	160	161	 	                                                                                                                                                                                                                                              
 	      	10	8170	#2 ONROAD DIESEL S15 UNDYED   	4914166 	0	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	45.2	C1	13138170	NO.2 S-15 	Y	  	                    	200	                                                                  	FO	Y	 	0	160	167	 	                                                                                                                                                                                                                                              
 	      	10	8175	#2 NRLM DIESEL S15 DYED       	        	0	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	43.1	C1	13138175	#2NRS15RED	Y	  	                    	0	                                                                  	FO	Y	 	0	227	227	 	                                                                                                                                                                                                                                              
 	      	10	8177	#2 HEATING OIL S15 DYED R&Y   	        	0	 	0	0	               	          	K2	0	0	0	                              	D10	 	 	44.3	C1	13138177	#2HEATS15 	Y	  	                    	0	                                                                  	FO	Y	 	0	227	227	 	                                                                                                                                                                                                                                              
 	      	10	8201	6 OIL                         	2911330 	0	 	0	0	               	          	K2	0	0	0	#6 OIL,NON-HAZARDOUS,FLSH +200	N10	 	 	23.8	G1	13138201	6 OIL     	Y	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8202	6 OIL INTERNAL USE            	        	0	 	0	0	               	          	K2	0	0	0	#6 OIL                        	N10	 	 	23.5	G1	13000000	#6 INT USE	N	  	                    	0	                                                                  	FO	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8221	CAT-CRACKER                   	        	0	 	0	0	               	          	K2	0	0	0	CATCRACKER FEED CHANGING STOCK	N50	 	 	40.9	G1	13138221	CAT-CRACKE	Y	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8500	DURASYN 164                   	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	41.5	M1	13138500	DUR 164   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8501	INFINEUM 5249                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	13000000	INF 5249  	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8502	INFINEUM 5241                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	19.6	N1	13000000	INF 5241  	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8503	SHELL VIS 265                 	        	20170101	 	0	0	               	          	KA	0	0	0	                              	Y11	 	 	0.1	N1	0	VIS 265   	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8504	AO5007PIA                     	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	8.3	N1	13000000	CA 4940   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8505	DURASYN 166                   	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	39.6	M1	13138505	DUR 166   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8506	INP 5245                      	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	9.5	N1	13000000	INP 5245  	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8507	HATCO 2955                    	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	24.0	N1	13138507	HAT 2955  	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8508	R0177A                        	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	1.0	N1	13000000	R0177A    	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8509	MOLLY VAN 807                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.0	N1	13138509	VAN 807   	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8510	YU6 YU-BASE 150N              	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	36.6	M1	13138510	YU 150N   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8511	VANLUBE 7723                  	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	13000000	VAN 7723  	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8512	YUBASE 8                      	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	8.5	M1	13000000	YUBASE 8  	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8513	EXXON/MOBIL 150 BS            	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.0	M1	13000000	EX 150 BS 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8514	UNIROYAL PAO 100              	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	M1	13000000	PAO 100   	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8515	HI-TECH 5777                  	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	32.0	N1	0	HI 5777   	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8516	INFINIUM IDN 2593 A           	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	84.4	N1	0	IDN 2593 A	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8517	SYNTEC #2 LINE FILTER FLUSH   	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	L1	13000000	#2 FLUSH  	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8518	INF P-6608                    	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	17.5	N1	0	P-6608    	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8519	SV261                         	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	31.3	N1	0	SV261     	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8520	SHELL VIS 253                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	33.8	N1	13138520	VIS 253   	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8521	R01781D                       	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	0	R01781D   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8522	INFINEUM C-8455B              	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	13000000	INF C8455B	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8523	INFINEUM C9268                	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	13000000	INF C9268 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8524	INFINEUM C9230                	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	13000000	INF C9230 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8525	PARATONE 5523                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	15.9	N1	13138525	PARA 5523 	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8526	MULTISOL A 5008PIA C9922      	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	28.2	N1	0	C9922     	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8527	COMPLEX SV206 RO2122          	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	38.7	N1	0	COM SV206 	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8528	MOLYVAN 855                   	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	M1	0	MOLY 855  	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8529	R09905A                       	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	17.3	N1	0	R09905A   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8530	HY-BASE C-231                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	15.8	N1	0	HY C-231  	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8531	VISCOPLEX 1-240               	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	0	VIS 1-240 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8532	ARKEMA TPS 20                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	9.5	N1	0	TPS 20    	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8533	INFINEUM D3483                	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	38.2	N1	13000000	INF D3483 	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8534	DURASYN 127 (PAO)             	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	38.2	M1	13000000	DUR 127PAO	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8535	CA-1892                       	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	10.6	N1	0	CA 1892   	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8536	INFINEUM SV 201               	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	8.7	N1	13000000	INF SV 201	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8537	INFINEUM P5212                	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	N1	0	INF P5212 	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8538	YUBASE 4 PLUS                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	38.4	M1	13000000	YUBASE 4+ 	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8539	VISOPLEX 1-3009               	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	23.5	N1	14038539	VIS 1-3009	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8540	VISOPLEX 1-380                	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	23.5	N1	0	VIS 1-380 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8541	VISCOPLEX 6-850               	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	8.7	N1	0	VISC 6-850	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8542	LZ R11094A                    	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	9.5	N1	0	LZ R11094A	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8543	SV206 CUTBACK                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	38.7	N1	0	SV206 CB  	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8544	STOCK 22616                   	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	1.0	N1	0	STK 22616 	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8545	TEGILOXAN 100000              	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	12.9	N1	13138545	T-100000  	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8546	R11063A                       	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	16.2	N1	0	R11063A   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8547	R11193A                       	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	9.7	N1	0	R11193A   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8548	A05007PIA (W/FHR 230)         	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	8.3	N1	13000000	CA4940W230	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8549	INFINEUM R10152A              	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	37.0	N1	0	INFR10152A	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8550	YU4 YU-BASE 100N              	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	38.2	M1	13138550	YU-100N   	Y	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8551	ULTRA S4                      	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	0.1	M1	14038551	ULTRAS4   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8552	BPL2841 (R11207A)             	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	27.7	N1	13000000	BPL2841   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8553	INDOPOL H-1900 (R10203C)      	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	56.8	N1	13000000	H1900     	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8554	R11155A                       	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	38.2	N1	13000000	R11155A   	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8555	CA4930                        	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	37.6	N1	13138555	CA4930    	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8560	PARATONE 5051                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	13.6	N1	0	PARA 5051 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8565	VISOPLEX 1-313                	        	0	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	24.0	N1	13138565	VIS 1-313 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8570	CA1950 FRICTION MODIFIER      	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	15.8	N1	0	FM        	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8575	PARATONE 5077                 	        	20170101	 	0	0	               	          	K4	0	0	0	                              	Y11	 	 	24.5	N1	0	PARA 5077 	N	  	                    	0	                                                                  	  	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
 	      	10	8580	CA2157 CASTROL SYNTEC PREMIX  	        	20211105	 	0	0	               	          	K4	0	0	0	                              	M05	 	 	35.9	N1	13138580	CA2157    	N	  	                    	0	                                                                  	LU	Y	 	0	   	   	 	                                                                                                                                                                                                                                              
